bv_id,page,tyc2_id,label,ra_deg,de_deg,x,y,z,vt_mag,bt_mag,bv_color,gl_deg,gb_deg,gx,gy,gz,hip,plx_mas,e_plx_mas,dist_pc,dist_ly,dist_ly_naive,dist_quality,px_ly,py_ly,pz_ly,gx_ly,gy_ly,gz_ly,uid,date,n_view,link,src_x,src_y,src_prox,cid,title,part,token_row
BV1BZ421j7AY,1,TYC 632-1491-1,30,37.03975201,8.46007064,0.789532075,0.595814375,0.147120131,4.261,4.223,-0.038,159.690986,-47.390311,-0.634914261,0.234975479,-0.735982612,11484,16.89,1.21,59.484,194.009,193.106,good,153.1766,115.5936,28.5427,-123.1793,45.5875,-142.7875,681614623,2024-05-08,1748,//player.bilibili.com/player.html?isOutside=true&aid=1154350969&bvid=BV1BZ421j7AY&cid=1536136892&p=1,0.7896446,0.59584403,999,1536136892,【星尘Infinity】 我何时，才能再次见到故人啊（上弦之月《幻书启世录》填词）,【星尘Infinity】 我何时，才能再次见到故人啊（上弦之月《幻书启世录》填词）,2161
BV1dD421P7Vy,1,TYC 4067-1937-1,47,59.35598361,63.07225056,0.23082723,0.389624076,0.891578302,4.943,4.871,-0.072,142.276604,7.416949,-0.784355695,0.606730738,0.129088943,18505,9.04,0.29,110.615,360.778,360.792,good,83.2773,140.5676,321.6614,-282.9779,218.8948,46.5724,496320042,2024-05-09,6052,//player.bilibili.com/player.html?isOutside=true&aid=1504341214&bvid=BV1dD421P7Vy&cid=1536739619&p=1,0.23054099,0.38964045,999,1536739619,【星尘infinity】キリトリセン 《剪切线》中文翻填——流一滴眼泪权当做告别。,【星尘infinity】キリトリセン 《剪切线》中文翻填——流一滴眼泪权当做告别。,2162
BV1kZ421j7qV,1,TYC 5860-2587-1,14,38.021805,-15.2446155,0.760056149,0.5942869,-0.262940545,4.792,5.259,0.467,191.119871,-63.777615,-0.433560885,-0.085217431,-0.897085809,11783,37.46,0.25,26.697,87.074,87.068,good,66.1809,51.7468,-22.8952,-37.7518,-7.4202,-78.1126,440421599,2024-05-08,572,//player.bilibili.com/player.html?isOutside=true&aid=1154327362&bvid=BV1kZ421j7qV&cid=1537104721&p=1,0.7601459,0.5943209,999,1537104721,再见怀旧情歌 【星尘infinity&永夜Minus】,再见怀旧情歌 【星尘infinity&永夜Minus】,2163
BV1rs421N7XQ,1,TYC 9028-1324-1,86,223.1469184,-63.80982386,-0.322011531,-0.301828039,-0.897334057,6.028,6.872,0.844,315.825322,-4.013198,0.715460005,-0.695139486,-0.069986264,72773,1.98,0.86,333.174,1086.667,1647.254,poor,-349.9193,-327.9866,-975.1034,777.4668,-755.3852,-76.0518,3494358737225862,2024-05-09,12236,//player.bilibili.com/player.html?isOutside=true&aid=1854392467&bvid=BV1rs421N7XQ&cid=1537809667&p=1,-0.32269174,-0.30186117,999,1537809667,【星尘Infinity】希望有羽毛和翅膀【SYNTHESIZER V COVER】,【星尘Infinity】希望有羽毛和翅膀【SYNTHESIZER V COVER】,2164
BV1cM4m1f7wq,1,TYC 2334-1042-1,84,42.87848766,35.05974318,0.599834737,0.55698129,0.574430267,4.735,6.599,1.864,149.072657,-21.644727,-0.797333861,0.477711428,-0.368850248,13328,6.98,0.44,142.906,466.098,467.273,good,279.5818,259.6079,267.7408,-371.6358,222.6604,-171.9204,88198890,2024-04-27,767,//player.bilibili.com/player.html?isOutside=true&aid=1303699903&bvid=BV1cM4m1f7wq&cid=1521827615&p=1,0.59981036,0.55700815,999,1521827615,【永夜Minus】小夜子【Synthesizer V Cover】,【永夜Minus】小夜子【Synthesizer V Cover】,2165
BV1xf421S7EE,1,TYC 7334-1610-1,59,241.07424908,-33.21372112,-0.404659214,-0.732260858,-0.547763595,6.127,6.484,0.357,342.998421,14.263483,0.926816902,-0.283384286,0.246381365,78726,9.12,0.45,109.643,357.608,357.628,good,-144.7094,-261.8625,-195.8847,331.4373,-101.3405,88.108,1293181541,2024-05-07,4492,//player.bilibili.com/player.html?isOutside=true&aid=1203849089&bvid=BV1xf421S7EE&cid=35245394608&p=1,-0.4053976,-0.73232543,999,35245394608,【永夜minus原创】宝石【凯尔特风/自生贺】,宝石（重新混音版）,2166
BV1cM4m1Z7bx,1,TYC 2850-2115-1,80,44.69029797,39.66272904,0.547275717,0.541391067,0.638267187,4.69,4.765,0.075,148.043517,-16.920823,-0.811719114,0.506361559,-0.291049911,13879,10.53,0.28,94.983,309.795,309.74,good,169.543,167.72,197.7317,-251.4661,156.868,-90.1657,4399111,2024-05-07,49762,//player.bilibili.com/player.html?isOutside=true&aid=1304032718&bvid=BV1cM4m1Z7bx&cid=1535192410&p=1,0.54721475,0.54141665,999,1535192410,【星尘Infinity原创曲】所以我无法放下我的吉他,【星尘Infinity原创曲】所以我无法放下我的吉他,2167
BV1XJ4m1E751,1,TYC 3319-2073-1,31,49.65725362,50.22217115,0.414188031,0.487655746,0.768531163,5.144,5.056,-0.088,145.600177,-6.057834,-0.820507703,0.561809619,-0.105532274,15404,5.12,0.29,194.33,633.819,637.024,good,262.5202,309.0854,487.1096,-520.0533,356.0855,-66.8883,1346679891,2024-05-07,218,//player.bilibili.com/player.html?isOutside=true&aid=1254021151&bvid=BV1XJ4m1E751&cid=1535421280&p=1,0.41403246,0.4876778,999,1535421280,【星尘/海伊】心眼（cover 柏鹿/向文涛 ）,【星尘/海伊】心眼（cover 柏鹿/向文涛 ）,2168
BV1XT421C7Up,1,TYC 3319-2074-1,70,49.78182486,50.09496312,0.414227536,0.489856816,0.767108759,5.021,4.947,-0.074,145.736575,-6.122303,-0.821744158,0.559787527,-0.106651124,15444,5.82,0.3,171.295,558.69,560.406,good,231.4249,273.6782,428.5762,-459.1005,312.7479,-59.5849,19483168,2024-04-29,2000,//player.bilibili.com/player.html?isOutside=true&aid=1703866707&bvid=BV1XT421C7Up&cid=1524764721&p=1,0.41407192,0.489879,999,1524764721,【乐正绫AI/星尘Infinity】人间应又雪【跨引擎合唱】【补档】,【星尘Infinity/乐正绫AI】人间应又雪【跨引擎合唱】【补档】,2169
BV1Vr421g7Ag,1,TYC 3489-1588-1,58,234.64249173,50.42327136,-0.368681153,-0.519600436,0.770772077,5.932,6.879,0.947,80.803473,50.739102,0.101143359,0.624717892,0.774272288,76594,8.66,0.58,115.407,376.407,376.624,good,-138.7742,-195.5812,290.124,38.0711,235.1482,291.4415,1895976916,2024-05-06,259,//player.bilibili.com/player.html?isOutside=true&aid=1404012263&bvid=BV1Vr421g7Ag&cid=1534172357&p=1,-0.36939383,-0.51964784,999,1534172357,【永夜minus】elm（cover 心华）,【永夜minus】elm（cover 心华）,2170
BV1or421E7un,1,TYC 368-1592-1,44,245.51811977,1.02904029,-0.414338612,-0.909945593,0.017959176,4.858,5.221,0.363,14.783826,33.225488,0.808828017,0.213457332,0.547935404,80179,36.67,0.33,27.274,88.954,88.944,good,-36.8573,-80.9437,1.5975,71.9488,18.988,48.7413,37998073,2024-05-04,535,//player.bilibili.com/player.html?isOutside=true&aid=1404143633&bvid=BV1or421E7un&cid=1531217822&p=1,-0.41507876,-0.91002417,999,1531217822,【星尘infinity韩语】one more last time【SynthesizerV COVER】,【星尘infinity】one more last time【SynthesizerV COVER】,2171
BV1V1421673e,1,TYC 1776-1395-1,2,40.86298401,27.70715021,0.669558345,0.579232909,0.464952535,4.624,4.482,-0.142,151.287176,-28.925676,-0.767626213,0.420486418,-0.483674652,12719,9.51,0.85,105.203,343.125,342.961,good,229.7422,198.7493,159.5368,-263.3917,144.2794,-165.9608,36395571,2024-05-05,1833,//player.bilibili.com/player.html?isOutside=true&aid=1554029104&bvid=BV1V1421673e&cid=1532981257&p=1,0.66958463,0.57926226,999,1532981257,【星尘Infinity】在那个夏天绽放吧！/あの夏に咲け-ヨルシカ【HB to 令詟/PV付】,【星尘Infinity】在那个夏天绽放吧！/あの夏に咲け-ヨルシカ【HB to 令詟/PV付】,2172
BV11w4m1C75z,1,TYC 4354-198-1,38,76.16521018,74.06696535,0.065642557,0.266549834,0.961583195,6.113,6.14,0.027,137.98334,19.190696,-0.701664304,0.632150915,0.328713287,23617,5.84,0.45,170.092,554.766,558.487,good,36.4163,147.8728,533.4536,-389.2595,350.6958,182.3589,178849577,2024-05-05,762,//player.bilibili.com/player.html?isOutside=true&aid=1104044713&bvid=BV11w4m1C75z&cid=1532480341&p=1,0.06523883,0.26655674,999,1532480341,【星尘】磨利你的尖刀，赐我不灭的死亡《Take me to church》【翻唱】,【星尘】磨利你的尖刀，赐我不灭的死亡《Take me to church》【翻唱】,2173
BV1wZ421E7PT,1,TYC 9420-1543-1,12,184.58676993,-79.31223842,-0.184862775,-0.014830744,-0.982652433,4.209,4.075,-0.134,301.336789,-16.543115,0.498539825,-0.818769205,-0.284736775,60000,10.93,0.15,91.497,298.422,298.405,good,-55.1672,-4.4258,-293.2454,148.7754,-244.339,-84.9718,398660064,2024-05-04,532,//player.bilibili.com/player.html?isOutside=true&aid=1154060540&bvid=BV1wZ421E7PT&cid=1569426805&p=1,-0.1854446,-0.014844656,999,1569426805,【星尘】【原创】偷日换天,【星尘】【原创】偷日换天,2174
BV13Z421J7Xd,1,TYC 3057-2021-1,76,238.16892772,42.45151818,-0.389153691,-0.626881297,0.674966106,4.664,5.278,0.614,67.696976,50.317934,0.242324167,0.590758565,0.769599452,77760,62.92,0.21,15.893,51.838,51.837,good,-20.1728,-32.4961,34.9887,12.5615,30.6235,39.8942,2114898,2024-05-03,2150,//player.bilibili.com/player.html?isOutside=true&aid=1153768371&bvid=BV13Z421J7Xd&cid=1526118875&p=1,-0.3899058,-0.6269423,999,1526118875,【星尘原创】浅尝恋之星途,【星尘原创】浅尝恋之星途,2175
BV1cs421T79i,1,TYC 7842-1329-1,94,239.02849906,-39.86436634,-0.394997347,-0.658127262,-0.640972389,6.045,6.185,0.14,337.194692,10.417076,0.906633347,-0.3812124,0.180812278,78046,5.77,0.42,172.243,561.781,565.262,good,-221.9019,-369.7232,-360.086,509.3292,-214.1578,101.5769,11116918,2024-05-04,4997,//player.bilibili.com/player.html?isOutside=true&aid=1854092444&bvid=BV1cs421T79i&cid=1536414840&p=1,-0.3957299,-0.65818566,999,1536414840,【星尘infinity/永夜minus】燕双归【SYNTHESIZER V COVER】,【星尘infinity/永夜minus】燕双归【SYNTHESIZER V COVER】,2176
BV1bw4m1178G,1,TYC 4534-1837-1,52,101.5589676,79.56481005,-0.036292805,0.177449842,0.983460414,5.493,6.05,0.557,134.596155,26.409482,-0.62883227,0.637759903,0.444783411,32439,55.95,0.27,17.874,58.297,58.294,good,-2.1157,10.3447,57.3323,-36.6587,37.1792,25.9293,8151904,2024-05-03,1736,//player.bilibili.com/player.html?isOutside=true&aid=1103830805&bvid=BV1bw4m1178G&cid=1528816942&p=1,-0.036768556,0.17742705,999,1528816942,【星尘】雨は実刑 / 雨即实刑 - sohbana【4K 60FPS】【风湮】,【星尘】雨は実刑 / 雨即实刑 - sohbana【4K 60FPS】【风湮】,2177
BV1ei42117Vu,1,TYC 7012-1019-1,70,42.27257987,-32.40589655,0.624722254,0.567907234,-0.535913685,4.565,5.681,1.116,231.788239,-64.014807,-0.27101942,-0.344258817,-0.898907304,13147,18.89,0.26,52.948,172.694,172.661,good,107.886,98.0744,-92.5493,-46.8035,-59.4516,-155.2362,404248894,2024-05-03,408,//player.bilibili.com/player.html?isOutside=true&aid=1453778836&bvid=BV1ei42117Vu&cid=1528863665&p=1,0.6247164,0.5679313,999,1528863665,【星尘Infinity◆原创曲】开又未尽的春夏之花【练习作】贤师鱼_sakayo,【星尘Infinity◆原创曲】开又未尽的春夏之花【练习作】贤师鱼_sakayo,2178
BV1dH4y1P768,1,TYC 2578-1608-1,12,239.74046691,36.64377576,-0.404324264,-0.693041267,0.596838078,5.772,7.628,1.856,58.571512,49.485542,0.338744307,0.554332307,0.760242059,78276,4.27,0.29,231.785,755.98,763.832,good,-305.6612,-523.9257,451.1979,256.0841,419.0644,574.7281,8151904,2024-04-22,1293,//player.bilibili.com/player.html?isOutside=true&aid=1053327360&bvid=BV1dH4y1P768&cid=1515522243&p=1,-0.40506417,-0.6931019,999,1515522243,【永夜Minus】樱草哀歌 - 心脏扭蛋【风湮】,【永夜Minus】樱草哀歌 - 心脏扭蛋【风湮】,2179
BV1tJ4m1H78U,1,TYC 1216-1511-1,4,38.22557576,15.03455478,0.758689992,0.597578727,0.259401543,6.052,6.657,0.605,156.276665,-41.175903,-0.689088513,0.3028235,-0.658372956,11843,33.4,0.36,29.945,97.668,97.652,good,74.0998,58.3643,25.3352,-67.3019,29.5762,-64.302,1455339950,2024-04-21,294,//player.bilibili.com/player.html?isOutside=true&aid=1253443486&bvid=BV1tJ4m1H78U&cid=1514904059&p=1,0.7587795,0.5976106,999,1514904059,【星尘infinity】脱獄【Synthesizer Cover】,【星尘infinity】脱獄【Synthesizer Cover】,2180
BV1Fm421W7vG,1,TYC 3720-850-1,56,53.41274553,54.97485821,0.342092312,0.460841825,0.818900276,5.984,6.107,0.123,144.844246,-0.842196,-0.817501478,0.575738905,-0.014698557,16599,13.44,0.38,74.442,242.798,242.676,good,83.0592,111.8913,198.827,-198.4874,139.788,-3.5688,277347455,2024-05-01,756,//player.bilibili.com/player.html?isOutside=true&aid=1603904515&bvid=BV1Fm421W7vG&cid=1526452125&p=1,0.34188378,0.4608642,999,1526452125,【永夜Minus原创曲】好想套皮做虚拟主播,【永夜Minus原创曲】好想套皮做虚拟主播,2181
BV16x4y1B7QS,1,TYC 1512-668-1,24,243.869308,18.80808577,-0.416903383,-0.849853087,0.322399286,5.831,7.16,1.329,34.127246,42.615697,0.60918295,0.412870484,0.677077615,79666,9.38,0.33,106.614,347.729,347.715,good,-144.9695,-295.5187,112.1076,211.8307,143.5671,235.4396,398660064,2024-04-29,346,//player.bilibili.com/player.html?isOutside=true&aid=1003794787&bvid=BV16x4y1B7QS&cid=1524864634&p=1,-0.41764808,-0.849925,999,1524864634,【星尘】【原创】超现实病,【星尘】【原创】超现实病,2182
BV1tZ42177hZ,1,TYC 9157-1971-1,24,70.76650682,-70.93102716,0.107623092,0.308470695,-0.945125971,5.492,5.364,-0.128,282.969442,-35.834347,0.181949415,-0.79003164,-0.585443779,21949,6.64,0.23,150.463,490.743,491.199,good,52.8153,151.3799,-463.8143,89.2905,-387.7028,-287.3026,442585387,2024-04-30,305,//player.bilibili.com/player.html?isOutside=true&aid=1153989699&bvid=BV1tZ42177hZ&cid=1525403400&p=1,0.1072489,0.3084799,999,1525403400,【星尘infinity日语】蓋棺クリサリス【Synthesize V Cover】,1714464381888,2183
BV1Fp421S7yr,1,TYC 9024-1862-1,3,224.18328451,-62.78101019,-0.328002684,-0.318782541,-0.889264826,5.028,5.003,-0.025,316.71131,-3.310686,0.726693287,-0.684530335,-0.057750219,73129,2.16,0.29,422.653,1378.511,1509.983,good,-452.1553,-439.4452,-1225.8612,1001.7546,-943.6325,-79.6093,613784642,2024-05-01,2297,//player.bilibili.com/player.html?isOutside=true&aid=1853641661&bvid=BV1Fp421S7yr&cid=1521236588&p=1,-0.328687,-0.31881708,999,1521236588,【星尘infinity】乖巧的孩子【原创曲】,【星尘infinity】乖巧的孩子【原创曲】,2184
BV1u142197qJ,1,TYC 7334-600-1,3,240.89315853,-32.00053256,-0.412521875,-0.740947314,-0.529927147,6.047,6.543,0.496,343.743301,15.251546,0.926205544,-0.270081797,0.263057242,78665,18.11,0.55,55.268,180.261,180.097,good,-74.3614,-133.5636,-95.525,166.9583,-48.6851,47.4189,8151904,2024-05-02,667,//player.bilibili.com/player.html?isOutside=true&aid=1553930020&bvid=BV1u142197qJ&cid=1527641704&p=1,-0.4132654,-0.74101245,999,1527641704,【星尘】凡愚 - isonosuke【风湮】,【星尘】凡愚 - isunosuke【风湮】,2185
BV1pi421C7wX,1,TYC 9015-1445-1,34,220.62675238,-64.97513751,-0.321051923,-0.275434911,-0.906124314,3.189,3.474,0.285,314.334863,-4.591724,0.696607643,-0.712971946,-0.080054952,71908,60.35,0.14,16.57,54.045,54.044,good,-17.3511,-14.8858,-48.9712,37.6479,-38.5323,-4.3265,365865598,2024-05-01,8078,//player.bilibili.com/player.html?isOutside=true&aid=1453877444&bvid=BV1pi421C7wX&cid=1525943065&p=1,-0.32173276,-0.27547723,999,1525943065,【星尘infinity/赤羽翻调】道将行《庄子》“鼓盆长歌当哭，万物死生一府”,【星尘infinity/赤羽翻调】道将行《庄子》“鼓盆长歌当哭，万物死生一府”,2186
BV1Fm421W7La,1,TYC 4355-1445-1,74,78.09358069,73.94667936,0.057052332,0.270582467,0.961004766,5.404,5.283,-0.121,138.388469,19.578875,-0.704435297,0.625680493,0.335104211,24254,8.63,0.47,115.828,377.78,377.933,good,21.5533,102.2208,363.0488,-266.1219,236.3699,126.5958,58534834,2024-05-01,88812,//player.bilibili.com/player.html?isOutside=true&aid=1603905606&bvid=BV1Fm421W7La&cid=1526321657&p=1,0.056642175,0.27058935,999,1526321657,【物华弥新 | 万古生香】⚡️收藏家，可以为我们的存在多驻留片刻吗？⚡️,【物华弥新 | 万古生香】⚡️收藏家，可以为我们的存在多驻留片刻吗？⚡️,2187
BV1sT421X73X,1,TYC 9388-1630-1,56,104.14364246,-79.42019279,-0.044864542,0.178039154,-0.983000118,5.454,5.501,0.047,291.106913,-26.395832,0.322565843,-0.835648719,-0.444570012,33384,9.26,0.2,107.992,352.222,352.221,good,-15.8023,62.7093,-346.2343,113.6148,-294.3339,-156.5874,8151904,2024-04-28,482,//player.bilibili.com/player.html?isOutside=true&aid=1703957186&bvid=BV1sT421X73X&cid=1593595984&p=1,-0.045347333,0.1780405,999,1593595984,【星尘】小さな星座 / 小小星座 - Capchii & 月乃【4K 60FPS】【风湮】,【星尘】小さな星座 / 小小星座 - Capchii & 月乃【4K 60FPS】【风湮】,2188
BV1A142167ri,1,TYC 8307-2322-1,16,232.11337646,-51.59793557,-0.381464789,-0.49024918,-0.783671076,6.213,7.461,1.248,326.138129,4.057041,0.828302419,-0.555796367,0.070749568,75742,2.09,0.41,405.815,1323.593,1560.557,good,-504.904,-648.8902,-1037.2613,1096.335,-735.648,93.6436,326258472,2024-04-30,1666223,//player.bilibili.com/player.html?isOutside=true&aid=1553995468&bvid=BV1A142167ri&cid=1524381440&p=1,-0.38218725,-0.49029553,999,1524381440,【忘川风华录·谢玄/谢道韫】燕双归【星尘Minus/诗岸原创】“纷纷扬扬岁岁三月暮，十里人间终有燕归处”,【忘川风华录·谢玄/谢道韫】燕双归【星尘Minus/诗岸原创】“纷纷扬扬岁岁三月暮，十里人间终有燕归处”,2189
BV1Fy421677R,1,TYC 8868-2193-1,5,60.22419433,-62.15927854,0.231923251,0.40535764,-0.88424928,4.7,6.575,1.875,274.805133,-43.214145,0.061049448,-0.726238136,-0.684727051,18744,6.95,0.11,143.861,469.213,469.29,good,108.8214,190.1991,-414.9012,28.6452,-340.7603,-321.2828,11038022,2024-02-25,22356,//player.bilibili.com/player.html?isOutside=true&aid=1551092908&bvid=BV1Fy421677R&cid=1450308846&p=1,0.23163712,0.40537393,999,1450308846,【星尘Infinity原创】我在扮演我的大赛中获得头奖｜2024踏云接龙·A3单品,【星尘Infinity原创】我在扮演我的大赛中获得头奖｜2024踏云接龙·A3单品,2190
BV1kw4m1f7DA,1,TYC 2846-945-1,69,44.50969433,38.61492294,0.55721124,0.547755315,0.624083126,6.194,7.898,1.704,148.454442,-17.902548,-0.810960357,0.497844547,-0.307398937,13832,5.55,0.51,178.262,581.413,587.669,good,323.97,318.4722,362.8502,-471.5031,289.4534,-178.7258,593518132,2024-02-24,207454,//player.bilibili.com/player.html?isOutside=true&aid=1101200370&bvid=BV1kw4m1f7DA&cid=1449577241&p=1,0.5571569,0.5477828,999,1449577241,《不知年》新春原创曲【崩坏：星穹铁道·星尘infinity】,《不知年》新春原创曲【崩坏：星穹铁道·星尘infinity】,2191
BV1eT421X7Uk,1,TYC 9257-1948-1,55,216.27635497,-68.19533276,-0.299447519,-0.21977587,-0.928455573,5.644,6.093,0.449,311.483111,-6.892552,0.657612063,-0.743736851,-0.120007795,70492,1.61,0.36,487.428,1589.778,2025.816,poor,-476.0552,-349.3949,-1476.0387,1045.4575,-1182.3768,-190.7858,105120466,2024-04-30,880135,//player.bilibili.com/player.html?isOutside=true&aid=1703989408&bvid=BV1eT421X7Uk&cid=1524286664&p=1,-0.30011147,-0.21980315,999,1524286664,【星穹铁道一周年】前方高能！14名歌手共唱一曲《百战成诗》「全角色/全版本/全活动/4K」,【星穹铁道一周年】前方高能！14名歌手共唱一曲《百战成诗》「全角色/全版本/全活动/4K」,2192
BV1eu4m1F7Ys,1,TYC 2859-2274-1,10,47.37406045,44.85753454,0.480048383,0.521574569,0.705346382,3.889,5.028,1.139,147.123122,-11.432119,-0.823176776,0.532065833,-0.198206824,14668,28.93,0.21,34.569,112.748,112.74,good,54.1245,58.8065,79.5264,-92.8115,59.9893,-22.3474,163104011,2024-04-20,16978,//player.bilibili.com/player.html?isOutside=true&aid=1303453207&bvid=BV1eu4m1F7Ys&cid=1513582438&p=1,0.47994196,0.5215924,999,1513582438,【星尘inf】《The Nights》（SV Cover）【Avicii逝世六周年纪念】,【星尘inf】《The Nights》（SV Cover）【Avicii逝世六周年纪念】,2193
BV14p421X7tx,1,TYC 4547-2323-1,63,144.27204346,81.32638272,-0.12242382,0.088061049,0.988563432,4.43,6.205,1.775,130.651758,32.652948,-0.548499315,0.638776404,0.539549078,47193,3.28,0.15,302.628,987.04,994.379,good,-120.8372,86.9198,975.7516,-541.3907,630.4978,532.5565,354172677,2024-04-13,174,//player.bilibili.com/player.html?isOutside=true&aid=1853231884&bvid=BV14p421X7tx&cid=1504006452&p=1,-0.12296158,0.088055134,999,1504006452,【沨漪 Feat.星尘Infinity】霜雪千年,【沨漪翻调】霜雪千年,2194
BV1xF4m1w7dN,1,TYC 1222-2067-1,21,39.70414727,21.96140783,0.713525935,0.592467896,0.373981994,5.472,5.65,0.178,153.461152,-34.466652,-0.737584155,0.368370526,-0.565926471,12332,9.68,0.76,103.365,337.133,336.938,good,240.553,199.7404,126.0816,-248.6638,124.1898,-190.7924,107481685,2024-04-27,738,//player.bilibili.com/player.html?isOutside=true&aid=1203536270&bvid=BV1xF4m1w7dN&cid=1523335609&p=1,0.7135831,0.59249866,999,1523335609,【Minus&星尘】不安灵魂收容所【HB2蛋糕】【SynthesizerV cover】,【Minus&星尘】不安灵魂收容所【HB2蛋糕】【SynthesizerV cover】,2195
